date,week,rank,player_name,association,points
2023-05-23,21,35,Suthasini SAWETTABUT,THA,645
2023-05-23,21,36,JEON Jihee,KOR,635
2023-05-23,21,37,Bruna TAKAHASHI,BRA,615
2023-05-23,21,38,Minhyung JEE,AUS,603
2023-05-23,21,39,Manika BATRA,IND,590
2023-05-23,21,40,HE Zhuojia,CHN,568
2023-05-23,21,41,Haruna OJIO,JPN,555
2023-05-23,21,42,CHOI Hyojoo,KOR,515
2023-05-23,21,43,Jieni SHAO,POR,490
2023-05-23,21,44,Barbora BALAZOVA,SVK,460
2023-05-23,21,45,LIU Weishan,CHN,459
2023-05-23,21,46,Sabine WINTER,GER,455
2023-05-23,21,47,CHEN Yi,CHN,425
2023-05-23,21,48,LEE Zion,KOR,415
2023-05-23,21,49,Yousra HELMY,EGY,407
2023-05-23,21,50,ZENG Jian,SGP,380
2023-05-30,22,1,SUN Yingsha,CHN,8970
2023-05-30,22,2,CHEN Meng,CHN,6030
2023-05-30,22,3,WANG Manyu,CHN,5360
2023-05-30,22,4,WANG Yidi,CHN,4675
2023-05-30,22,5,CHEN Xingtong,CHN,3340
2023-05-30,22,6,QIAN Tianyi,CHN,2660
2023-05-30,22,7,Mima ITO,JPN,2465
2023-05-30,22,8,Hina HAYATA,JPN,2255
2023-05-30,22,9,Ying HAN,GER,2055
2023-05-30,22,10,ZHANG Rui,CHN,2025
2023-05-30,22,11,Adriana DIAZ,PUR,1660
2023-05-30,22,12,FAN Siqi,CHN,1635
2023-05-30,22,13,Sofia POLCANOVA,AUT,1595
2023-05-30,22,14,Nina MITTELHAM,GER,1535
2023-05-30,22,15,Miyuu KIHARA,JPN,1445
2023-05-30,22,16,CHENG I-Ching,TPE,1370
2023-05-30,22,17,Xiaoxin YANG,MON,1365
2023-05-30,22,18,Jia Nan YUAN,FRA,1315
2023-05-30,22,19,Miu HIRANO,JPN,1295
2023-05-30,22,20,SHIN Yubin,KOR,1075
2023-05-30,22,21,KUAI Man,CHN,1060
2023-05-30,22,22,JOO Cheonhui,KOR,1023
2023-05-30,22,23,DOO Hoi Kem,HKG,975
2023-05-30,22,24,Lily ZHANG,USA,965
2023-05-30,22,25,Miwa HARIMOTO,JPN,960
2023-05-30,22,26,Bernadette SZOCS,ROU,935
2023-05-30,22,27,Xiaona SHAN,GER,930
2023-05-30,22,28,Dina MESHREF,EGY,920
2023-05-30,22,29,Fu YU,POR,915
2023-05-30,22,30,Miyu NAGASAKI,JPN,910
2023-05-30,22,31,CHEN Szu-Yu,TPE,850
2023-05-30,22,32,Elizabeta SAMARA,ROU,745
2023-05-30,22,33,Yangzi LIU,AUS,724
2023-05-30,22,34,JEON Jihee,KOR,690
2023-05-30,22,35,Hana GODA,EGY,685
2023-05-30,22,36,Suthasini SAWETTABUT,THA,665
2023-05-30,22,37,Manika BATRA,IND,655
2023-05-30,22,38,Bruna TAKAHASHI,BRA,615
2023-05-30,22,39,Minhyung JEE,AUS,603
2023-05-30,22,40,HE Zhuojia,CHN,568
2023-05-30,22,41,Haruna OJIO,JPN,555
2023-05-30,22,42,CHOI Hyojoo,KOR,550
2023-05-30,22,43,Jieni SHAO,POR,490
2023-05-30,22,44,Sabine WINTER,GER,485
2023-05-30,22,45,Barbora BALAZOVA,SVK,485
2023-05-30,22,46,LIU Weishan,CHN,459
2023-05-30,22,47,LEE Zion,KOR,435
2023-05-30,22,48,CHEN Yi,CHN,425
2023-05-30,22,49,Yousra HELMY,EGY,413
2023-05-30,22,50,Hana MATELOVA,CZE,400
2023-06-06,23,1,SUN Yingsha,CHN,8970
2023-06-06,23,2,CHEN Meng,CHN,6030
2023-06-06,23,3,WANG Manyu,CHN,5360
2023-06-06,23,4,WANG Yidi,CHN,4675
2023-06-06,23,5,CHEN Xingtong,CHN,3340
2023-06-06,23,6,QIAN Tianyi,CHN,2660
2023-06-06,23,7,Mima ITO,JPN,2465
2023-06-06,23,8,Hina HAYATA,JPN,2255
2023-06-06,23,9,Ying HAN,GER,2055
2023-06-06,23,10,ZHANG Rui,CHN,2025
2023-06-06,23,11,Adriana DIAZ,PUR,1660
2023-06-06,23,12,FAN Siqi,CHN,1635
2023-06-06,23,13,Sofia POLCANOVA,AUT,1595
2023-06-06,23,14,Nina MITTELHAM,GER,1535
2023-06-06,23,15,Miyuu KIHARA,JPN,1445
2023-06-06,23,16,CHENG I-Ching,TPE,1370
2023-06-06,23,17,Xiaoxin YANG,MON,1365
2023-06-06,23,18,Jia Nan YUAN,FRA,1315
2023-06-06,23,19,Miu HIRANO,JPN,1295
2023-06-06,23,20,SHIN Yubin,KOR,1075
2023-06-06,23,21,KUAI Man,CHN,1060
2023-06-06,23,22,JOO Cheonhui,KOR,1023
2023-06-06,23,23,DOO Hoi Kem,HKG,975
2023-06-06,23,24,Lily ZHANG,USA,965
2023-06-06,23,25,Miwa HARIMOTO,JPN,960
2023-06-06,23,26,Bernadette SZOCS,ROU,935
2023-06-06,23,27,Xiaona SHAN,GER,930
2023-06-06,23,28,Dina MESHREF,EGY,920
2023-06-06,23,29,Fu YU,POR,915
2023-06-06,23,30,Miyu NAGASAKI,JPN,910
2023-06-06,23,31,CHEN Szu-Yu,TPE,850
2023-06-06,23,32,Elizabeta SAMARA,ROU,745
2023-06-06,23,33,Yangzi LIU,AUS,724
2023-06-06,23,34,JEON Jihee,KOR,690
2023-06-06,23,35,Hana GODA,EGY,685
2023-06-06,23,36,Suthasini SAWETTABUT,THA,665
2023-06-06,23,37,Manika BATRA,IND,655
2023-06-06,23,38,Bruna TAKAHASHI,BRA,615
2023-06-06,23,39,Minhyung JEE,AUS,603
2023-06-06,23,40,HE Zhuojia,CHN,568
2023-06-06,23,41,Haruna OJIO,JPN,555
2023-06-06,23,42,CHOI Hyojoo,KOR,550
2023-06-06,23,43,Jieni SHAO,POR,490
2023-06-06,23,44,Sabine WINTER,GER,485
2023-06-06,23,45,Barbora BALAZOVA,SVK,485
2023-06-06,23,46,LIU Weishan,CHN,459
2023-06-06,23,47,LEE Zion,KOR,435
2023-06-06,23,48,CHEN Yi,CHN,425
2023-06-06,23,49,Yousra HELMY,EGY,413
2023-06-06,23,50,Hana MATELOVA,CZE,400
2023-06-13,24,1,SUN Yingsha,CHN,8970
2023-06-13,24,2,CHEN Meng,CHN,6030
2023-06-13,24,3,WANG Manyu,CHN,5360
2023-06-13,24,4,WANG Yidi,CHN,4675
2023-06-13,24,5,CHEN Xingtong,CHN,3340
2023-06-13,24,6,QIAN Tianyi,CHN,2660
2023-06-13,24,7,Mima ITO,JPN,2465
2023-06-13,24,8,Hina HAYATA,JPN,2255
2023-06-13,24,9,Ying HAN,GER,2055
2023-06-13,24,10,ZHANG Rui,CHN,2025
2023-06-13,24,11,Adriana DIAZ,PUR,1660
2023-06-13,24,12,FAN Siqi,CHN,1635
2023-06-13,24,13,Sofia POLCANOVA,AUT,1595
2023-06-13,24,14,Nina MITTELHAM,GER,1535
2023-06-13,24,15,Miyuu KIHARA,JPN,1445
2023-06-13,24,16,CHENG I-Ching,TPE,1370
2023-06-13,24,17,Xiaoxin YANG,MON,1365
2023-06-13,24,18,Jia Nan YUAN,FRA,1315
2023-06-13,24,19,Miu HIRANO,JPN,1295
2023-06-13,24,20,SHIN Yubin,KOR,1075
2023-06-13,24,21,KUAI Man,CHN,1060
2023-06-13,24,22,JOO Cheonhui,KOR,1023
2023-06-13,24,23,DOO Hoi Kem,HKG,975
2023-06-13,24,24,Lily ZHANG,USA,965
2023-06-13,24,25,Miwa HARIMOTO,JPN,960
2023-06-13,24,26,Bernadette SZOCS,ROU,935
2023-06-13,24,27,Xiaona SHAN,GER,930
2023-06-13,24,28,Dina MESHREF,EGY,920
2023-06-13,24,29,Fu YU,POR,915
2023-06-13,24,30,Miyu NAGASAKI,JPN,910
2023-06-13,24,31,CHEN Szu-Yu,TPE,850
2023-06-13,24,32,Elizabeta SAMARA,ROU,745
2023-06-13,24,33,Yangzi LIU,AUS,724
2023-06-13,24,34,JEON Jihee,KOR,690
2023-06-13,24,35,Hana GODA,EGY,685
2023-06-13,24,36,Suthasini SAWETTABUT,THA,665
2023-06-13,24,37,Manika BATRA,IND,655
2023-06-13,24,38,Bruna TAKAHASHI,BRA,615
2023-06-13,24,39,Minhyung JEE,AUS,603
2023-06-13,24,40,HE Zhuojia,CHN,568
2023-06-13,24,41,Haruna OJIO,JPN,555
2023-06-13,24,42,CHOI Hyojoo,KOR,550
2023-06-13,24,43,Jieni SHAO,POR,490
2023-06-13,24,44,Sabine WINTER,GER,485
2023-06-13,24,45,Barbora BALAZOVA,SVK,485
2023-06-13,24,46,LIU Weishan,CHN,459
2023-06-13,24,47,LEE Zion,KOR,435
2023-06-13,24,48,CHEN Yi,CHN,420
2023-06-13,24,49,Yousra HELMY,EGY,413
2023-06-13,24,50,Hana MATELOVA,CZE,400
2023-06-20,25,1,SUN Yingsha,CHN,8970
2023-06-20,25,2,CHEN Meng,CHN,6030
2023-06-20,25,3,WANG Manyu,CHN,5360
2023-06-20,25,4,WANG Yidi,CHN,4675
2023-06-20,25,5,CHEN Xingtong,CHN,3340
2023-06-20,25,6,QIAN Tianyi,CHN,2660
2023-06-20,25,7,Mima ITO,JPN,2465
2023-06-20,25,8,Hina HAYATA,JPN,2255
2023-06-20,25,9,Ying HAN,GER,2055
2023-06-20,25,10,ZHANG Rui,CHN,2025
2023-06-20,25,11,Adriana DIAZ,PUR,1660
2023-06-20,25,12,FAN Siqi,CHN,1635
2023-06-20,25,13,Sofia POLCANOVA,AUT,1595
2023-06-20,25,14,Nina MITTELHAM,GER,1535
2023-06-20,25,15,Miyuu KIHARA,JPN,1445
2023-06-20,25,16,SHIN Yubin,KOR,1440
2023-06-20,25,17,CHENG I-Ching,TPE,1370
2023-06-20,25,18,Xiaoxin YANG,MON,1365
2023-06-20,25,19,Jia Nan YUAN,FRA,1315
2023-06-20,25,20,Miu HIRANO,JPN,1295
2023-06-20,25,21,KUAI Man,CHN,1060
2023-06-20,25,22,JOO Cheonhui,KOR,1023
2023-06-20,25,23,DOO Hoi Kem,HKG,975
2023-06-20,25,24,Lily ZHANG,USA,965
2023-06-20,25,25,Miwa HARIMOTO,JPN,960
2023-06-20,25,26,Dina MESHREF,EGY,940
2023-06-20,25,27,Bernadette SZOCS,ROU,935
2023-06-20,25,28,Xiaona SHAN,GER,930
2023-06-20,25,29,Fu YU,POR,915
2023-06-20,25,30,Miyu NAGASAKI,JPN,910
2023-06-20,25,31,CHEN Szu-Yu,TPE,850
2023-06-20,25,32,Elizabeta SAMARA,ROU,745
2023-06-20,25,33,Yangzi LIU,AUS,724
2023-06-20,25,34,Hana GODA,EGY,700
2023-06-20,25,35,JEON Jihee,KOR,690
2023-06-20,25,36,Suthasini SAWETTABUT,THA,665
2023-06-20,25,37,Manika BATRA,IND,655
2023-06-20,25,38,Bruna TAKAHASHI,BRA,615
2023-06-20,25,39,Minhyung JEE,AUS,603
2023-06-20,25,40,HE Zhuojia,CHN,568
2023-06-20,25,41,Haruna OJIO,JPN,555
2023-06-20,25,42,CHOI Hyojoo,KOR,550
2023-06-20,25,43,Barbora BALAZOVA,SVK,530
2023-06-20,25,44,Jieni SHAO,POR,490
2023-06-20,25,45,Sabine WINTER,GER,485
2023-06-20,25,46,LIU Weishan,CHN,459
2023-06-20,25,47,LEE Zion,KOR,435
2023-06-20,25,48,CHEN Yi,CHN,420
2023-06-20,25,49,Yousra HELMY,EGY,413
2023-06-20,25,50,Hana MATELOVA,CZE,400
2023-06-27,26,1,SUN Yingsha,CHN,8970
2023-06-27,26,2,CHEN Meng,CHN,6030
2023-06-27,26,3,WANG Manyu,CHN,5360
2023-06-27,26,4,WANG Yidi,CHN,4675
2023-06-27,26,5,CHEN Xingtong,CHN,3340
2023-06-27,26,6,QIAN Tianyi,CHN,2660
2023-06-27,26,7,Mima ITO,JPN,2465
2023-06-27,26,8,Hina HAYATA,JPN,2255
2023-06-27,26,9,Ying HAN,GER,2055
2023-06-27,26,10,ZHANG Rui,CHN,2025
2023-06-27,26,11,SHIN Yubin,KOR,1665
2023-06-27,26,12,Adriana DIAZ,PUR,1660
2023-06-27,26,13,FAN Siqi,CHN,1635
2023-06-27,26,14,Sofia POLCANOVA,AUT,1595
2023-06-27,26,15,Nina MITTELHAM,GER,1535
2023-06-27,26,16,Miyuu KIHARA,JPN,1445
2023-06-27,26,17,CHENG I-Ching,TPE,1370
2023-06-27,26,18,Xiaoxin YANG,MON,1365
2023-06-27,26,19,Miwa HARIMOTO,JPN,1315
2023-06-27,26,20,Jia Nan YUAN,FRA,1315
2023-06-27,26,21,Miu HIRANO,JPN,1295
2023-06-27,26,22,KUAI Man,CHN,1060
2023-06-27,26,23,JOO Cheonhui,KOR,1023
2023-06-27,26,24,Miyu NAGASAKI,JPN,1020
2023-06-27,26,25,DOO Hoi Kem,HKG,975
2023-06-27,26,26,Lily ZHANG,USA,965
2023-06-27,26,27,Dina MESHREF,EGY,940
2023-06-27,26,28,Bernadette SZOCS,ROU,935
2023-06-27,26,29,Xiaona SHAN,GER,930
2023-06-27,26,30,Fu YU,POR,915
2023-06-27,26,31,CHEN Szu-Yu,TPE,850
2023-06-27,26,32,Elizabeta SAMARA,ROU,745
2023-06-27,26,33,Bruna TAKAHASHI,BRA,735
2023-06-27,26,34,Yangzi LIU,AUS,724
2023-06-27,26,35,Hana GODA,EGY,700
2023-06-27,26,36,JEON Jihee,KOR,690
2023-06-27,26,37,Suthasini SAWETTABUT,THA,665
2023-06-27,26,38,Manika BATRA,IND,655
2023-06-27,26,39,Minhyung JEE,AUS,603
2023-06-27,26,40,HE Zhuojia,CHN,568
2023-06-27,26,41,Haruna OJIO,JPN,555
2023-06-27,26,42,CHOI Hyojoo,KOR,550
2023-06-27,26,43,Barbora BALAZOVA,SVK,530
2023-06-27,26,44,Jieni SHAO,POR,490
2023-06-27,26,45,Sabine WINTER,GER,485
2023-06-27,26,46,LIU Weishan,CHN,459
2023-06-27,26,47,LEE Zion,KOR,435
2023-06-27,26,48,CHEN Yi,CHN,420
2023-06-27,26,49,Yousra HELMY,EGY,413
2023-06-27,26,50,Hana MATELOVA,CZE,400
2023-07-04,27,1,SUN Yingsha,CHN,8620
2023-07-04,27,2,WANG Yidi,CHN,4325
2023-07-04,27,3,CHEN Meng,CHN,4055
2023-07-04,27,4,WANG Manyu,CHN,3985
2023-07-04,27,5,CHEN Xingtong,CHN,3340
2023-07-04,27,6,QIAN Tianyi,CHN,2495
2023-07-04,27,7,Mima ITO,JPN,2170
2023-07-04,27,8,Hina HAYATA,JPN,2045
2023-07-04,27,9,SHIN Yubin,KOR,1680
2023-07-04,27,10,Ying HAN,GER,1640
2023-07-04,27,11,ZHANG Rui,CHN,1583
2023-07-04,27,12,Xiaoxin YANG,MON,1570
2023-07-04,27,13,Adriana DIAZ,PUR,1445
2023-07-04,27,14,Miu HIRANO,JPN,1300
2023-07-04,27,15,CHENG I-Ching,TPE,1265
2023-07-04,27,16,Miwa HARIMOTO,JPN,1265
2023-07-04,27,17,Bernadette SZOCS,ROU,1245
2023-07-04,27,18,Sofia POLCANOVA,AUT,1220
2023-07-04,27,19,Nina MITTELHAM,GER,1060
2023-07-04,27,20,Jia Nan YUAN,FRA,1000
2023-07-04,27,21,FAN Siqi,CHN,925
2023-07-04,27,22,Dina MESHREF,EGY,920
2023-07-04,27,23,DOO Hoi Kem,HKG,915
2023-07-04,27,24,JOO Cheonhui,KOR,895
2023-07-04,27,25,Xiaona SHAN,GER,845
2023-07-04,27,26,Lily ZHANG,USA,835
2023-07-04,27,27,Miyuu KIHARA,JPN,830
2023-07-04,27,28,Fu YU,POR,800
2023-07-04,27,29,Elizabeta SAMARA,ROU,775
2023-07-04,27,30,Miyu NAGASAKI,JPN,760
2023-07-04,27,31,Yangzi LIU,AUS,720
2023-07-04,27,32,Hana GODA,EGY,700
2023-07-04,27,33,KUAI Man,CHN,680
2023-07-04,27,34,JEON Jihee,KOR,655
2023-07-04,27,35,CHEN Szu-Yu,TPE,610
2023-07-04,27,36,Manika BATRA,IND,590
2023-07-04,27,37,Minhyung JEE,AUS,569
2023-07-04,27,38,CHOI Hyojoo,KOR,560
2023-07-04,27,39,Bruna TAKAHASHI,BRA,520
2023-07-04,27,40,Suthasini SAWETTABUT,THA,515
2023-07-04,27,41,Natalia BAJOR,POL,455
2023-07-04,27,42,Sabine WINTER,GER,445
2023-07-04,27,43,LIU Weishan,CHN,419
2023-07-04,27,44,Yousra HELMY,EGY,399
2023-07-04,27,45,LEE Zion,KOR,395
2023-07-04,27,46,Xia Lian NI,LUX,385
2023-07-04,27,47,Adina DIACONU,ROU,377
2023-07-04,27,48,Annett KAUFMANN,GER,365
2023-07-04,27,49,Prithika PAVADE,FRA,360
2023-07-04,27,50,Linda BERGSTROM,SWE,355
2023-07-11,28,1,SUN Yingsha,CHN,8870
2023-07-11,28,2,CHEN Meng,CHN,4450
2023-07-11,28,3,WANG Yidi,CHN,4325
2023-07-11,28,4,WANG Manyu,CHN,4170
2023-07-11,28,5,CHEN Xingtong,CHN,3340
2023-07-11,28,6,QIAN Tianyi,CHN,2495
2023-07-11,28,7,Mima ITO,JPN,2275
2023-07-11,28,8,Hina HAYATA,JPN,2045
2023-07-11,28,9,SHIN Yubin,KOR,1680
2023-07-11,28,10,Ying HAN,GER,1640
2023-07-11,28,11,ZHANG Rui,CHN,1583
2023-07-11,28,12,Xiaoxin YANG,MON,1570
2023-07-11,28,13,Adriana DIAZ,PUR,1445
2023-07-11,28,14,Miu HIRANO,JPN,1300
2023-07-11,28,15,Bernadette SZOCS,ROU,1295
2023-07-11,28,16,Miwa HARIMOTO,JPN,1285
2023-07-11,28,17,CHENG I-Ching,TPE,1265
2023-07-11,28,18,Sofia POLCANOVA,AUT,1220
2023-07-11,28,19,Nina MITTELHAM,GER,1060
2023-07-11,28,20,Jia Nan YUAN,FRA,1000
2023-07-11,28,21,JOO Cheonhui,KOR,950
2023-07-11,28,22,FAN Siqi,CHN,925
2023-07-11,28,23,Dina MESHREF,EGY,920
2023-07-11,28,24,DOO Hoi Kem,HKG,915
2023-07-11,28,25,Miyuu KIHARA,JPN,880
2023-07-11,28,26,Xiaona SHAN,GER,845
2023-07-11,28,27,Lily ZHANG,USA,835
2023-07-11,28,28,Fu YU,POR,800
2023-07-11,28,29,Miyu NAGASAKI,JPN,790
2023-07-11,28,30,Elizabeta SAMARA,ROU,775
2023-07-11,28,31,KUAI Man,CHN,750
2023-07-11,28,32,Yangzi LIU,AUS,720
2023-07-11,28,33,Hana GODA,EGY,700
2023-07-11,28,34,JEON Jihee,KOR,655
2023-07-11,28,35,Manika BATRA,IND,620
2023-07-11,28,36,CHEN Szu-Yu,TPE,610
2023-07-11,28,37,CHOI Hyojoo,KOR,570
2023-07-11,28,38,Minhyung JEE,AUS,569
2023-07-11,28,39,Suthasini SAWETTABUT,THA,545
2023-07-11,28,40,Bruna TAKAHASHI,BRA,520
2023-07-11,28,41,Natalia BAJOR,POL,455
2023-07-11,28,42,Sabine WINTER,GER,445
2023-07-11,28,43,LIU Weishan,CHN,424
2023-07-11,28,44,LEE Zion,KOR,405
2023-07-11,28,45,Yousra HELMY,EGY,399
2023-07-11,28,46,Xia Lian NI,LUX,385
2023-07-11,28,47,HE Zhuojia,CHN,382
2023-07-11,28,48,Adina DIACONU,ROU,377
2023-07-11,28,49,Annett KAUFMANN,GER,365
2023-07-11,28,50,Prithika PAVADE,FRA,360
2023-07-18,29,1,SUN Yingsha,CHN,8800
2023-07-18,29,2,CHEN Meng,CHN,4450
2023-07-18,29,3,WANG Manyu,CHN,3985
2023-07-18,29,4,WANG Yidi,CHN,3900
2023-07-18,29,5,CHEN Xingtong,CHN,3340
2023-07-18,29,6,QIAN Tianyi,CHN,2495
2023-07-18,29,7,Mima ITO,JPN,2275
2023-07-18,29,8,Hina HAYATA,JPN,2045
2023-07-18,29,9,SHIN Yubin,KOR,1680
2023-07-18,29,10,Ying HAN,GER,1600
2023-07-18,29,11,ZHANG Rui,CHN,1583
2023-07-18,29,12,Xiaoxin YANG,MON,1570
2023-07-18,29,13,Adriana DIAZ,PUR,1445
2023-07-18,29,14,Bernadette SZOCS,ROU,1295
2023-07-18,29,15,Miwa HARIMOTO,JPN,1285
2023-07-18,29,16,CHENG I-Ching,TPE,1265
2023-07-18,29,17,Miu HIRANO,JPN,1260
2023-07-18,29,18,Sofia POLCANOVA,AUT,1175
2023-07-18,29,19,Nina MITTELHAM,GER,1060
2023-07-18,29,20,Jia Nan YUAN,FRA,1000
2023-07-18,29,21,JOO Cheonhui,KOR,950
2023-07-18,29,22,Dina MESHREF,EGY,920
2023-07-18,29,23,Miyuu KIHARA,JPN,880
2023-07-18,29,24,FAN Siqi,CHN,870
2023-07-18,29,25,Xiaona SHAN,GER,845
2023-07-18,29,26,Lily ZHANG,USA,825
2023-07-18,29,27,DOO Hoi Kem,HKG,825
2023-07-18,29,28,Fu YU,POR,790
2023-07-18,29,29,Miyu NAGASAKI,JPN,790
2023-07-18,29,30,Elizabeta SAMARA,ROU,775
2023-07-18,29,31,KUAI Man,CHN,750
2023-07-18,29,32,Yangzi LIU,AUS,720
2023-07-18,29,33,Hana GODA,EGY,700
2023-07-18,29,34,JEON Jihee,KOR,655
2023-07-18,29,35,Manika BATRA,IND,620
2023-07-18,29,36,CHEN Szu-Yu,TPE,605
2023-07-18,29,37,CHOI Hyojoo,KOR,570
2023-07-18,29,38,Minhyung JEE,AUS,569
2023-07-18,29,39,Suthasini SAWETTABUT,THA,515
2023-07-18,29,40,Bruna TAKAHASHI,BRA,430
2023-07-18,29,41,Sabine WINTER,GER,425
2023-07-18,29,42,Natalia BAJOR,POL,415
2023-07-18,29,43,LIU Weishan,CHN,399
2023-07-18,29,44,Yousra HELMY,EGY,395
2023-07-18,29,45,HE Zhuojia,CHN,382
2023-07-18,29,46,Annett KAUFMANN,GER,365
2023-07-18,29,47,Prithika PAVADE,FRA,360
2023-07-18,29,48,Linda BERGSTROM,SWE,355
2023-07-18,29,49,LEE Zion,KOR,345
2023-07-18,29,50,Xia Lian NI,LUX,345
2023-07-25,30,1,SUN Yingsha,CHN,8730
2023-07-25,30,2,CHEN Meng,CHN,4125
2023-07-25,30,3,CHEN Xingtong,CHN,3340
2023-07-25,30,4,WANG Yidi,CHN,3290
2023-07-25,30,5,WANG Manyu,CHN,3000
2023-07-25,30,6,QIAN Tianyi,CHN,2495
2023-07-25,30,7,Mima ITO,JPN,2190
2023-07-25,30,8,Hina HAYATA,JPN,1960
2023-07-25,30,9,SHIN Yubin,KOR,1680
2023-07-25,30,10,Ying HAN,GER,1600
2023-07-25,30,11,ZHANG Rui,CHN,1575
2023-07-25,30,12,Xiaoxin YANG,MON,1570
2023-07-25,30,13,Adriana DIAZ,PUR,1445
2023-07-25,30,14,Miwa HARIMOTO,JPN,1285
2023-07-25,30,15,CHENG I-Ching,TPE,1265
2023-07-25,30,16,Bernadette SZOCS,ROU,1260
2023-07-25,30,17,Miu HIRANO,JPN,1260
2023-07-25,30,18,Sofia POLCANOVA,AUT,1089
2023-07-25,30,19,Nina MITTELHAM,GER,1060
2023-07-25,30,20,Jia Nan YUAN,FRA,1000
2023-07-25,30,21,JOO Cheonhui,KOR,935
2023-07-25,30,22,Dina MESHREF,EGY,920
2023-07-25,30,23,FAN Siqi,CHN,870
2023-07-25,30,24,Xiaona SHAN,GER,800
2023-07-25,30,25,Miyu NAGASAKI,JPN,785
2023-07-25,30,26,Elizabeta SAMARA,ROU,775
2023-07-25,30,27,Miyuu KIHARA,JPN,760
2023-07-25,30,28,Lily ZHANG,USA,750
2023-07-25,30,29,KUAI Man,CHN,730
2023-07-25,30,30,Yangzi LIU,AUS,720
2023-07-25,30,31,Fu YU,POR,715
2023-07-25,30,32,Hana GODA,EGY,700
2023-07-25,30,33,DOO Hoi Kem,HKG,665
2023-07-25,30,34,JEON Jihee,KOR,655
2023-07-25,30,35,Manika BATRA,IND,620
2023-07-25,30,36,CHEN Szu-Yu,TPE,605
2023-07-25,30,37,CHOI Hyojoo,KOR,570
2023-07-25,30,38,Minhyung JEE,AUS,569
2023-07-25,30,39,Suthasini SAWETTABUT,THA,515
2023-07-25,30,40,Bruna TAKAHASHI,BRA,430
2023-07-25,30,41,Sabine WINTER,GER,425
2023-07-25,30,42,Natalia BAJOR,POL,415
2023-07-25,30,43,LIU Weishan,CHN,399
2023-07-25,30,44,Yousra HELMY,EGY,393
2023-07-25,30,45,Annett KAUFMANN,GER,365
2023-07-25,30,46,Prithika PAVADE,FRA,360
2023-07-25,30,47,Linda BERGSTROM,SWE,355
2023-07-25,30,48,LEE Zion,KOR,345
2023-07-25,30,49,Xia Lian NI,LUX,345
2023-07-25,30,50,Tatiana KUKULKOVA,SVK,339
2023-08-01,31,1,SUN Yingsha,CHN,8730
2023-08-01,31,2,CHEN Meng,CHN,4125
2023-08-01,31,3,CHEN Xingtong,CHN,3340
2023-08-01,31,4,WANG Yidi,CHN,3290
2023-08-01,31,5,WANG Manyu,CHN,3000
2023-08-01,31,6,QIAN Tianyi,CHN,2495
2023-08-01,31,7,Mima ITO,JPN,2190
2023-08-01,31,8,Hina HAYATA,JPN,1960
2023-08-01,31,9,SHIN Yubin,KOR,1680
2023-08-01,31,10,Ying HAN,GER,1600
2023-08-01,31,11,ZHANG Rui,CHN,1575
2023-08-01,31,12,Xiaoxin YANG,MON,1570
2023-08-01,31,13,Adriana DIAZ,PUR,1445
2023-08-01,31,14,Miwa HARIMOTO,JPN,1285
2023-08-01,31,15,CHENG I-Ching,TPE,1265
2023-08-01,31,16,Bernadette SZOCS,ROU,1260
2023-08-01,31,17,Miu HIRANO,JPN,1260
2023-08-01,31,18,Sofia POLCANOVA,AUT,1089
2023-08-01,31,19,Nina MITTELHAM,GER,1060
2023-08-01,31,20,Jia Nan YUAN,FRA,1000
2023-08-01,31,21,JOO Cheonhui,KOR,935
2023-08-01,31,22,Dina MESHREF,EGY,920
2023-08-01,31,23,FAN Siqi,CHN,870
2023-08-01,31,24,Xiaona SHAN,GER,800
2023-08-01,31,25,Miyu NAGASAKI,JPN,785
2023-08-01,31,26,Elizabeta SAMARA,ROU,775
2023-08-01,31,27,Miyuu KIHARA,JPN,760
2023-08-01,31,28,Lily ZHANG,USA,750
2023-08-01,31,29,KUAI Man,CHN,730
2023-08-01,31,30,Yangzi LIU,AUS,720
2023-08-01,31,31,Fu YU,POR,715
2023-08-01,31,32,Hana GODA,EGY,700
2023-08-01,31,33,DOO Hoi Kem,HKG,665
2023-08-01,31,34,JEON Jihee,KOR,655
2023-08-01,31,35,Manika BATRA,IND,620
2023-08-01,31,36,CHEN Szu-Yu,TPE,605
2023-08-01,31,37,CHOI Hyojoo,KOR,570
2023-08-01,31,38,Minhyung JEE,AUS,569
2023-08-01,31,39,Suthasini SAWETTABUT,THA,515
2023-08-01,31,40,Xia Lian NI,LUX,455
2023-08-01,31,41,Bruna TAKAHASHI,BRA,430
2023-08-01,31,42,Sabine WINTER,GER,425
2023-08-01,31,43,Natalia BAJOR,POL,415
2023-08-01,31,44,LIU Weishan,CHN,399
2023-08-01,31,45,Yousra HELMY,EGY,393
2023-08-01,31,46,Annett KAUFMANN,GER,365
2023-08-01,31,47,Prithika PAVADE,FRA,360
2023-08-01,31,48,Linda BERGSTROM,SWE,355
2023-08-01,31,49,Tatiana KUKULKOVA,SVK,354
2023-08-01,31,50,LEE Zion,KOR,345
2023-08-08,32,1,SUN Yingsha,CHN,8730
2023-08-08,32,2,CHEN Meng,CHN,4125
2023-08-08,32,3,CHEN Xingtong,CHN,3340
2023-08-08,32,4,WANG Yidi,CHN,3290
2023-08-08,32,5,WANG Manyu,CHN,3000
2023-08-08,32,6,QIAN Tianyi,CHN,2495
